ablated_mean_logprob,ablated_sum_logprob,cache_clean_sum_logprob,clean_mean_logprob,clean_sum_logprob,condition,gold,idx,mean_logprob_rescue,num_answer_tokens,patched_mean_logprob,patched_sum_logprob,position_count,positions,sum_logprob_rescue,task
-1.317103385925293,-3.951310157775879,-0.0012001722352579236,-0.0004000574117526412,-0.0012001722352579236,patch_random_prompt_04,Zandman,103730_1993.txt_ceo_lastname_6,0.0005117104893337306,3,-1.316429615020752,-3.949288845062256,3,"[254, 1975, 5030]",0.0005117104893337306,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_answer,Ross,277509_1993.txt_ceo_lastname_228,0.8012675148595423,1,-1.0933263301849365,-1.0933263301849365,1,[7076],0.8012675148595423,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_query,Ross,277509_1993.txt_ceo_lastname_228,0.4721962197823204,1,-2.901461601257324,-2.901461601257324,1,[7061],0.4721962197823204,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_early_prompt,Ross,277509_1993.txt_ceo_lastname_228,0.003755139760269189,1,-5.475386619567871,-5.475386619567871,1,[0],0.003755139760269189,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_random_prompt_00,Ross,277509_1993.txt_ceo_lastname_228,0.0026723619462857206,1,-5.4813361167907715,-5.4813361167907715,1,[3931],0.0026723619462857206,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_random_prompt_01,Ross,277509_1993.txt_ceo_lastname_228,0.002757928903453926,1,-5.480865955352783,-5.480865955352783,1,[3845],0.002757928903453926,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_random_prompt_02,Ross,277509_1993.txt_ceo_lastname_228,0.002878035058343172,1,-5.48020601272583,-5.48020601272583,1,[6184],0.002878035058343172,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_random_prompt_03,Ross,277509_1993.txt_ceo_lastname_228,0.0013548390824645277,1,-5.488575458526611,-5.488575458526611,1,[4022],0.0013548390824645277,ceo_lastname
-5.4960198402404785,-5.4960198402404785,-0.001358658540993929,-0.001358658540993929,-0.001358658540993929,patch_random_prompt_04,Ross,277509_1993.txt_ceo_lastname_228,0.001336528100758147,1,-5.488676071166992,-5.488676071166992,1,[1906],0.001336528100758147,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_answer,McCraw,37748_1993.txt_ceo_lastname_63,0.4663082944444021,2,-2.101288080215454,-4.202576160430908,2,"[7119, 7120]",0.4663082944444021,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_query,McCraw,37748_1993.txt_ceo_lastname_63,0.41421700684223633,2,-2.2991669178009033,-4.598333835601807,2,"[7103, 7104]",0.41421700684223633,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_early_prompt,McCraw,37748_1993.txt_ceo_lastname_63,-0.0014279280598156936,2,-3.8780746459960938,-7.7561492919921875,2,"[0, 1]",-0.0014279280598156936,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_random_prompt_00,McCraw,37748_1993.txt_ceo_lastname_63,0.0010721856202290667,2,-3.868577480316162,-7.737154960632324,2,"[3655, 6809]",0.0010721856202290667,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_random_prompt_01,McCraw,37748_1993.txt_ceo_lastname_63,0.000908875488294627,2,-3.8691978454589844,-7.738395690917969,2,"[385, 4023]",0.000908875488294627,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_random_prompt_02,McCraw,37748_1993.txt_ceo_lastname_63,-0.005363375870225058,2,-3.893024206161499,-7.786048412322998,2,"[25, 2678]",-0.005363375870225058,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_random_prompt_03,McCraw,37748_1993.txt_ceo_lastname_63,-0.0013769642523096348,2,-3.8778810501098633,-7.755762100219727,2,"[666, 6997]",-0.0013769642523096348,ceo_lastname
-3.872650384902954,-7.745300769805908,-0.14791369438171387,-0.07395684719085693,-0.14791369438171387,patch_random_prompt_04,McCraw,37748_1993.txt_ceo_lastname_63,0.0010178325939972355,2,-3.868783950805664,-7.737567901611328,2,"[53, 6218]",0.0010178325939972355,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_answer,Bogle,801124_1993.txt_ceo_lastname_134,0.6678105824546839,2,-0.7933132648468018,-1.5866265296936035,2,"[6816, 6817]",0.6678105824546839,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_query,Bogle,801124_1993.txt_ceo_lastname_134,0.680776870940135,2,-0.762382984161377,-1.524765968322754,2,"[6800, 6801]",0.680776870940135,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_early_prompt,Bogle,801124_1993.txt_ceo_lastname_134,0.0007107266375811678,2,-2.384638786315918,-4.769277572631836,2,"[0, 1]",0.0007107266375811678,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_random_prompt_00,Bogle,801124_1993.txt_ceo_lastname_134,0.0016586286810096303,2,-2.3823776245117188,-4.7647552490234375,2,"[1432, 3554]",0.0016586286810096303,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_random_prompt_01,Bogle,801124_1993.txt_ceo_lastname_134,0.00045835921248027505,2,-2.3852407932281494,-4.770481586456299,2,"[434, 2266]",0.00045835921248027505,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_random_prompt_02,Bogle,801124_1993.txt_ceo_lastname_134,0.0008668446249109083,2,-2.3842663764953613,-4.768532752990723,2,"[2461, 6598]",0.0008668446249109083,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_random_prompt_03,Bogle,801124_1993.txt_ceo_lastname_134,0.0011186123650412643,2,-2.3836658000946045,-4.767331600189209,2,"[4617, 5094]",0.0011186123650412643,ceo_lastname
-2.386334180831909,-4.772668361663818,-0.0017918351804837584,-0.0008959175902418792,-0.0017918351804837584,patch_random_prompt_04,Bogle,801124_1993.txt_ceo_lastname_134,0.00016661247431413399,2,-2.385936737060547,-4.771873474121094,2,"[4409, 5097]",0.00016661247431413399,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_answer,Peterson,859257_1993.txt_ceo_lastname_146,0.4934388001934492,2,-2.3104209899902344,-4.620841979980469,2,"[7013, 7014]",0.4934388001934492,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_query,Peterson,859257_1993.txt_ceo_lastname_146,0.8609696948256442,2,-0.6432504653930664,-1.2865009307861328,2,"[6997, 6998]",0.8609696948256442,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_early_prompt,Peterson,859257_1993.txt_ceo_lastname_146,-0.0015062595105081423,2,-4.5555596351623535,-9.111119270324707,2,"[0, 1]",-0.0015062595105081423,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_random_prompt_00,Peterson,859257_1993.txt_ceo_lastname_146,0.004104186619357205,2,-4.530109882354736,-9.060219764709473,2,"[1121, 5675]",0.004104186619357205,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_random_prompt_01,Peterson,859257_1993.txt_ceo_lastname_146,-0.00022232806648926797,2,-4.5497355461120605,-9.099471092224121,2,"[82, 2024]",-0.00022232806648926797,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_random_prompt_02,Peterson,859257_1993.txt_ceo_lastname_146,-0.0003853686485813978,2,-4.550475120544434,-9.100950241088867,2,"[2064, 2679]",-0.0003853686485813978,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_random_prompt_03,Peterson,859257_1993.txt_ceo_lastname_146,0.0016822298099422011,2,-4.541096210479736,-9.082192420959473,2,"[1353, 2599]",0.0016822298099422011,ceo_lastname
-4.548727035522461,-9.097454071044922,-0.02517988160252571,-0.012589940801262856,-0.02517988160252571,patch_random_prompt_04,Peterson,859257_1993.txt_ceo_lastname_146,-0.001836124982207113,2,-4.557055950164795,-9.11411190032959,2,"[2892, 3307]",-0.001836124982207113,ceo_lastname
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_answer,86168,66740_1993.txt_employees_count_total_197,1.7125309477332242,2,-3.6875641345977783,-7.375128269195557,2,"[7062, 7063]",1.7125309477332242,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_query,86168,66740_1993.txt_employees_count_total_197,1.6449467924171184,2,-3.8499977588653564,-7.699995517730713,2,"[7046, 7047]",1.6449467924171184,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_early_prompt,86168,66740_1993.txt_employees_count_total_197,8.55098839307485e-05,2,-7.803302764892578,-15.606605529785156,2,"[0, 1]",8.55098839307485e-05,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_random_prompt_00,86168,66740_1993.txt_employees_count_total_197,0.001308241704499665,2,-7.800364017486572,-15.600728034973145,2,"[2269, 5894]",0.001308241704499665,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_random_prompt_01,86168,66740_1993.txt_employees_count_total_197,-0.0007683985625609952,2,-7.805355072021484,-15.610710144042969,2,"[754, 3712]",-0.0007683985625609952,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_random_prompt_02,86168,66740_1993.txt_employees_count_total_197,0.001011238696972216,2,-7.801077842712402,-15.602155685424805,2,"[2355, 5711]",0.001011238696972216,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_random_prompt_03,86168,66740_1993.txt_employees_count_total_197,0.0014399785094416997,2,-7.800047397613525,-15.60009479522705,2,"[1327, 2742]",0.0014399785094416997,employees_count_total
-7.803508281707764,-15.607016563415527,-10.800161361694336,-5.400080680847168,-10.800161361694336,patch_random_prompt_04,86168,66740_1993.txt_employees_count_total_197,-0.004123123916122542,2,-7.813417911529541,-15.626835823059082,2,"[527, 5614]",-0.004123123916122542,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_answer,60400,10456_1993.txt_employees_count_total_98,3.0519904805695757,2,-4.288246154785156,-8.576492309570312,2,"[7078, 7079]",3.0519904805695757,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_query,60400,10456_1993.txt_employees_count_total_98,3.2633115003041078,2,-4.136157035827637,-8.272314071655273,2,"[7062, 7063]",3.2633115003041078,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_early_prompt,60400,10456_1993.txt_employees_count_total_98,0.0024414741866280094,2,-6.483026504516602,-12.966053009033203,2,"[0, 1]",0.0024414741866280094,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_random_prompt_00,60400,10456_1993.txt_employees_count_total_98,-0.010369474218430116,2,-6.492246627807617,-12.984493255615234,2,"[2300, 2709]",-0.010369474218430116,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_random_prompt_01,60400,10456_1993.txt_employees_count_total_98,-0.004618593366345686,2,-6.488107681274414,-12.976215362548828,2,"[248, 1872]",-0.004618593366345686,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_random_prompt_02,60400,10456_1993.txt_employees_count_total_98,-0.0036234524631393716,2,-6.487391471862793,-12.974782943725586,2,"[235, 4688]",-0.0036234524631393716,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_random_prompt_03,60400,10456_1993.txt_employees_count_total_98,0.0027859970026515007,2,-6.482778549194336,-12.965557098388672,2,"[6234, 6445]",0.0027859970026515007,employees_count_total
-6.48478364944458,-12.96956729888916,-11.53015422821045,-5.765077114105225,-11.53015422821045,patch_random_prompt_04,60400,10456_1993.txt_employees_count_total_98,-0.00592512989172708,2,-6.489048004150391,-12.978096008300781,2,"[2296, 6729]",-0.00592512989172708,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_answer,4151,745287_1993.txt_employees_count_total_38,-0.1278269256987917,2,-4.462179660797119,-8.924359321594238,2,"[7066, 7067]",-0.1278269256987917,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_query,4151,745287_1993.txt_employees_count_total_38,0.6753353320956806,2,-4.161611557006836,-8.323223114013672,2,"[7050, 7051]",0.6753353320956806,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_early_prompt,4151,745287_1993.txt_employees_count_total_38,-0.019191686235934657,2,-4.421525001525879,-8.843050003051758,2,"[0, 1]",-0.019191686235934657,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_random_prompt_00,4151,745287_1993.txt_employees_count_total_38,0.0005440744936093545,2,-4.414139270782471,-8.828278541564941,2,"[3973, 5829]",0.0005440744936093545,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_random_prompt_01,4151,745287_1993.txt_employees_count_total_38,-0.008031151131662206,2,-4.417348384857178,-8.834696769714355,2,"[2311, 5951]",-0.008031151131662206,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_random_prompt_02,4151,745287_1993.txt_employees_count_total_38,0.0013480815321749347,2,-4.4138383865356445,-8.827676773071289,2,"[1204, 1323]",0.0013480815321749347,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_random_prompt_03,4151,745287_1993.txt_employees_count_total_38,0.001425806459833414,2,-4.413809299468994,-8.827618598937988,2,"[6254, 6841]",0.001425806459833414,employees_count_total
-4.414342880249023,-8.828685760498047,-8.08022403717041,-4.040112018585205,-8.08022403717041,patch_random_prompt_04,4151,745287_1993.txt_employees_count_total_38,-0.008946011755576763,2,-4.417690753936768,-8.835381507873535,2,"[5380, 5751]",-0.008946011755576763,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_answer,11500,36326_1993.txt_employees_count_total_141,-8.855191848202047,2,-3.755959987640381,-7.511919975280762,2,"[7079, 7080]",-8.855191848202047,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_query,11500,36326_1993.txt_employees_count_total_141,-21.575714364530683,2,-2.3267245292663574,-4.653449058532715,2,"[7063, 7064]",-21.575714364530683,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_early_prompt,11500,36326_1993.txt_employees_count_total_141,-0.052599637565834426,2,-4.74498987197876,-9.48997974395752,2,"[0, 1]",-0.052599637565834426,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_random_prompt_00,11500,36326_1993.txt_employees_count_total_141,-0.043963179404911956,2,-4.745960235595703,-9.491920471191406,2,"[3136, 5747]",-0.043963179404911956,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_random_prompt_01,11500,36326_1993.txt_employees_count_total_141,-0.10067097004188788,2,-4.739588737487793,-9.479177474975586,2,"[1488, 3850]",-0.10067097004188788,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_random_prompt_02,11500,36326_1993.txt_employees_count_total_141,-0.07558067979747823,2,-4.74240779876709,-9.48481559753418,2,"[677, 4569]",-0.07558067979747823,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_random_prompt_03,11500,36326_1993.txt_employees_count_total_141,-0.016542955238956155,2,-4.7490410804748535,-9.498082160949707,2,"[975, 2617]",-0.016542955238956155,employees_count_total
-4.750899791717529,-9.501799583435059,-9.726512908935547,-4.863256454467773,-9.726512908935547,patch_random_prompt_04,11500,36326_1993.txt_employees_count_total_141,-0.10492766170547768,2,-4.739110469818115,-9.47822093963623,2,"[887, 3801]",-0.10492766170547768,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_answer,76200,732714_1993.txt_employees_count_total_169,-92.72313684757206,2,-4.558679580688477,-9.117359161376953,2,"[7075, 7076]",-92.72313684757206,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_query,76200,732714_1993.txt_employees_count_total_169,-129.8731757984939,2,-4.217586517333984,-8.435173034667969,2,"[7059, 7060]",-129.8731757984939,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_early_prompt,76200,732714_1993.txt_employees_count_total_169,-0.29213191378862635,2,-5.407334804534912,-10.814669609069824,2,"[0, 1]",-0.29213191378862635,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_random_prompt_00,76200,732714_1993.txt_employees_count_total_169,-0.025499870163593872,2,-5.409782886505127,-10.819565773010254,2,"[5768, 6119]",-0.025499870163593872,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_random_prompt_01,76200,732714_1993.txt_employees_count_total_169,0.21568423786029603,2,-5.411997318267822,-10.823994636535645,2,"[73, 428]",0.21568423786029603,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_random_prompt_02,76200,732714_1993.txt_employees_count_total_169,0.16676188003116074,2,-5.411548137664795,-10.82309627532959,2,"[2566, 6302]",0.16676188003116074,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_random_prompt_03,76200,732714_1993.txt_employees_count_total_169,0.25795897169566345,2,-5.4123854637146,-10.8247709274292,2,"[810, 2034]",0.25795897169566345,employees_count_total
-5.410017013549805,-10.82003402709961,-10.838397026062012,-5.419198513031006,-10.838397026062012,patch_random_prompt_04,76200,732714_1993.txt_employees_count_total_169,0.4651259413139444,2,-5.414287567138672,-10.828575134277344,2,"[1008, 4677]",0.4651259413139444,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_answer,1741,71180_1993.txt_employees_count_total_214,0.05247445985648684,2,-4.644045352935791,-9.288090705871582,2,"[7067, 7068]",0.05247445985648684,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_query,1741,71180_1993.txt_employees_count_total_214,0.5494463011417571,2,-3.5308785438537598,-7.0617570877075195,2,"[7051, 7052]",0.5494463011417571,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_early_prompt,1741,71180_1993.txt_employees_count_total_214,0.00027845137606710425,2,-4.760959148406982,-9.521918296813965,2,"[0, 1]",0.00027845137606710425,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_random_prompt_00,1741,71180_1993.txt_employees_count_total_214,-0.0012236532948269993,2,-4.764323711395264,-9.528647422790527,2,"[5226, 6109]",-0.0012236532948269993,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_random_prompt_01,1741,71180_1993.txt_employees_count_total_214,0.0015700144483905916,2,-4.758066177368164,-9.516132354736328,2,"[5718, 6026]",0.0015700144483905916,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_random_prompt_02,1741,71180_1993.txt_employees_count_total_214,-0.00035764396926050084,2,-4.762383937835693,-9.524767875671387,2,"[1507, 2605]",-0.00035764396926050084,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_random_prompt_03,1741,71180_1993.txt_employees_count_total_214,-0.0007161394717811457,2,-4.763186931610107,-9.526373863220215,2,"[647, 4249]",-0.0007161394717811457,employees_count_total
-4.761582851409912,-9.523165702819824,-5.043367385864258,-2.521683692932129,-5.043367385864258,patch_random_prompt_04,1741,71180_1993.txt_employees_count_total_214,-0.0023538508143531893,2,-4.766855239868164,-9.533710479736328,2,"[5947, 6694]",-0.0023538508143531893,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_answer,5300,34501_1993.txt_employees_count_total_219,0.4896819565582925,2,-3.973619222640991,-7.947238445281982,2,"[7054, 7055]",0.4896819565582925,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_query,5300,34501_1993.txt_employees_count_total_219,4.6560850645658745,2,-2.4553475379943848,-4.9106950759887695,2,"[7038, 7039]",4.6560850645658745,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_early_prompt,5300,34501_1993.txt_employees_count_total_219,0.001400121300228534,2,-4.151553153991699,-8.303106307983398,2,"[0, 1]",0.001400121300228534,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_random_prompt_00,5300,34501_1993.txt_employees_count_total_219,0.01706185199409332,2,-4.145845890045166,-8.291691780090332,2,"[3261, 5483]",0.01706185199409332,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_random_prompt_01,5300,34501_1993.txt_employees_count_total_219,0.010918329092623259,2,-4.14808464050293,-8.29616928100586,2,"[3260, 4411]",0.010918329092623259,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_random_prompt_02,5300,34501_1993.txt_employees_count_total_219,0.012454536949135687,2,-4.147524833679199,-8.295049667358398,2,"[3836, 4254]",0.012454536949135687,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_random_prompt_03,5300,34501_1993.txt_employees_count_total_219,0.008197906491525013,2,-4.149075984954834,-8.298151969909668,2,"[3401, 5950]",0.008197906491525013,employees_count_total
-4.152063369750977,-8.304126739501953,-7.575310230255127,-3.7876551151275635,-7.575310230255127,patch_random_prompt_04,5300,34501_1993.txt_employees_count_total_219,0.012721475963384864,2,-4.147427558898926,-8.294855117797852,2,"[737, 1608]",0.012721475963384864,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_answer,4200,277821_1993.txt_employees_count_total_156,0.6290728133551242,2,-3.8224523067474365,-7.644904613494873,2,"[7050, 7051]",0.6290728133551242,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_query,4200,277821_1993.txt_employees_count_total_156,2.2746962533346524,2,-1.9028685092926025,-3.805737018585205,2,"[7034, 7035]",2.2746962533346524,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_early_prompt,4200,277821_1993.txt_employees_count_total_156,-0.008124165570445272,2,-4.565728664398193,-9.131457328796387,2,"[0, 1]",-0.008124165570445272,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_random_prompt_00,4200,277821_1993.txt_employees_count_total_156,-0.00391900851986811,2,-4.560823440551758,-9.121646881103516,2,"[6002, 6998]",-0.00391900851986811,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_random_prompt_01,4200,277821_1993.txt_employees_count_total_156,-0.0034534039820429533,2,-4.5602803230285645,-9.120560646057129,2,"[2431, 4115]",-0.0034534039820429533,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_random_prompt_02,4200,277821_1993.txt_employees_count_total_156,-0.006625973620375737,2,-4.563981056213379,-9.127962112426758,2,"[2290, 6269]",-0.006625973620375737,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_random_prompt_03,4200,277821_1993.txt_employees_count_total_156,-0.0037321944076766293,2,-4.560605525970459,-9.121211051940918,2,"[4401, 6642]",-0.0037321944076766293,employees_count_total
-4.5562520027160645,-9.112504005432129,-6.779547691345215,-3.3897738456726074,-6.779547691345215,patch_random_prompt_04,4200,277821_1993.txt_employees_count_total_156,-0.0026816205163591113,2,-4.559380054473877,-9.118760108947754,2,"[5496, 5572]",-0.0026816205163591113,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_answer,2260,55387_1993.txt_employees_count_total_10,0.5584296187150766,2,-3.561817169189453,-7.123634338378906,2,"[7083, 7084]",0.5584296187150766,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_query,2260,55387_1993.txt_employees_count_total_10,0.7001452711641928,2,-3.2362005710601807,-6.472401142120361,2,"[7067, 7068]",0.7001452711641928,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_early_prompt,2260,55387_1993.txt_employees_count_total_10,-0.0038212542089725698,2,-4.853687286376953,-9.707374572753906,2,"[0, 1]",-0.0038212542089725698,employees_count_total
-4.844907283782959,-9.689814567565918,-5.094463348388672,-2.547231674194336,-5.094463348388672,patch_random_prompt_00,2260,55387_1993.txt_employees_count_total_10,-0.00029012726791634454,2,-4.845573902130127,-9.691147804260254,2,"[832, 2316]",-0.00029012726791634454,employees_count_total
