clean_margin,condition,corrupted_margin,head,idx,layer,margin_denom,margin_recovery,node_count,node_id,node_type,nodes,pair_idx,patched_margin,position_group,task
30.251112296711653,mlp:30,11.066607560962439,,828530_1993.txt_ceo_lastname_113,30,19.184504735749215,-2.9826393629931964e-07,1,mlp:30,mlp,['mlp:30'],3,11.06660183891654,random_prompt,ceo_lastname
30.251112296711653,attn:24-27,11.066607560962439,27,828530_1993.txt_ceo_lastname_113,24,19.184504735749215,0.0008150800073293556,1,attn:24-27,attn,['attn:24-27'],3,11.082244467223063,random_prompt,ceo_lastname
30.251112296711653,attn:30-27,11.066607560962439,27,828530_1993.txt_ceo_lastname_113,30,19.184504735749215,-4.97106560498866e-07,1,attn:30-27,attn,['attn:30-27'],3,11.066598024219275,random_prompt,ceo_lastname
30.251112296711653,mlp:28,11.066607560962439,,828530_1993.txt_ceo_lastname_113,28,19.184504735749215,5.779045811658876e-07,1,mlp:28,mlp,['mlp:28'],3,11.066618647775613,random_prompt,ceo_lastname
30.251112296711653,attn:30-26,11.066607560962439,26,828530_1993.txt_ceo_lastname_113,30,19.184504735749215,0.0,1,attn:30-26,attn,['attn:30-26'],3,11.066607560962439,random_prompt,ceo_lastname
30.251112296711653,attn:27-20,11.066607560962439,20,828530_1993.txt_ceo_lastname_113,27,19.184504735749215,0.000817025956204121,1,attn:27-20,attn,['attn:27-20'],3,11.082281799288467,random_prompt,ceo_lastname
30.251112296711653,attn:29-11,11.066607560962439,11,828530_1993.txt_ceo_lastname_113,29,19.184504735749215,2.237282932010827e-07,1,attn:29-11,attn,['attn:29-11'],3,11.066611853078939,random_prompt,ceo_lastname
30.251112296711653,attn:30-14,11.066607560962439,14,828530_1993.txt_ceo_lastname_113,30,19.184504735749215,1.9884262419954645e-07,1,attn:30-14,attn,['attn:30-14'],3,11.066611375659704,random_prompt,ceo_lastname
30.251112296711653,attn:27-5,11.066607560962439,5,828530_1993.txt_ceo_lastname_113,27,19.184504735749215,2.224084607192894e-06,1,attn:27-5,attn,['attn:27-5'],3,11.066650228924118,random_prompt,ceo_lastname
30.251112296711653,attn:31-1,11.066607560962439,1,828530_1993.txt_ceo_lastname_113,31,19.184504735749215,0.0,1,attn:31-1,attn,['attn:31-1'],3,11.066607560962439,random_prompt,ceo_lastname
30.251112296711653,attn:26-3,11.066607560962439,3,828530_1993.txt_ceo_lastname_113,26,19.184504735749215,0.0008172734900275569,1,attn:26-3,attn,['attn:26-3'],3,11.082286548102275,random_prompt,ceo_lastname
11.51967142149806,mlp:31,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,31,14.73918679356575,-0.12112772771781902,1,mlp:31,mlp,['mlp:31'],4,-5.004839576780796,answer,ceo_lastname
11.51967142149806,mlp:30,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.051818318118849814,1,mlp:30,mlp,['mlp:30'],4,-2.45575550198555,answer,ceo_lastname
11.51967142149806,attn:24-27,-3.21951537206769,27,859257_1993.txt_ceo_lastname_146,24,14.73918679356575,0.03498558064276929,1,attn:24-27,attn,['attn:24-27'],4,-2.7038563638925552,answer,ceo_lastname
11.51967142149806,attn:30-27,-3.21951537206769,27,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.018022832713725918,1,attn:30-27,attn,['attn:30-27'],4,-2.953873474150896,answer,ceo_lastname
11.51967142149806,mlp:28,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,28,14.73918679356575,0.012743902171605372,1,mlp:28,mlp,['mlp:28'],4,-3.03168061748147,answer,ceo_lastname
11.51967142149806,attn:30-26,-3.21951537206769,26,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.007420477481747441,1,attn:30-26,attn,['attn:30-26'],4,-3.110143568366766,answer,ceo_lastname
11.51967142149806,attn:27-20,-3.21951537206769,20,859257_1993.txt_ceo_lastname_146,27,14.73918679356575,-0.006358087388550377,1,attn:27-20,attn,['attn:27-20'],4,-3.3132284097373486,answer,ceo_lastname
11.51967142149806,attn:29-11,-3.21951537206769,11,859257_1993.txt_ceo_lastname_146,29,14.73918679356575,0.009540767358847752,1,attn:29-11,attn,['attn:29-11'],4,-3.078892219811678,answer,ceo_lastname
11.51967142149806,attn:30-14,-3.21951537206769,14,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.006362089895472414,1,attn:30-14,attn,['attn:30-14'],4,-3.125743340700865,answer,ceo_lastname
11.51967142149806,attn:27-5,-3.21951537206769,5,859257_1993.txt_ceo_lastname_146,27,14.73918679356575,0.07527121215387321,1,attn:27-5,attn,['attn:27-5'],4,-2.110078915953636,answer,ceo_lastname
11.51967142149806,attn:31-1,-3.21951537206769,1,859257_1993.txt_ceo_lastname_146,31,14.73918679356575,0.008488781862768177,1,attn:31-1,attn,['attn:31-1'],4,-3.0943976305425167,answer,ceo_lastname
11.51967142149806,attn:26-3,-3.21951537206769,3,859257_1993.txt_ceo_lastname_146,26,14.73918679356575,0.028631633255695482,1,attn:26-3,attn,['attn:26-3'],4,-2.797508381307125,answer,ceo_lastname
11.51967142149806,mlp:31,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,31,14.73918679356575,0.0,1,mlp:31,mlp,['mlp:31'],4,-3.21951537206769,query,ceo_lastname
11.51967142149806,mlp:30,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,6.419782509455617e-08,1,mlp:30,mlp,['mlp:30'],4,-3.219514425843954,query,ceo_lastname
11.51967142149806,attn:24-27,-3.21951537206769,27,859257_1993.txt_ceo_lastname_146,24,14.73918679356575,-8.077805078826831e-07,1,attn:24-27,attn,['attn:24-27'],4,-3.219527278095484,query,ceo_lastname
11.51967142149806,attn:30-27,-3.21951537206769,27,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,6.419782509455617e-08,1,attn:30-27,attn,['attn:30-27'],4,-3.219514425843954,query,ceo_lastname
11.51967142149806,mlp:28,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,28,14.73918679356575,7.683519223915384e-08,1,mlp:28,mlp,['mlp:28'],4,-3.219514239579439,query,ceo_lastname
11.51967142149806,attn:30-26,-3.21951537206769,26,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,4.8021995149471146e-08,1,attn:30-26,attn,['attn:30-26'],4,-3.219514664262533,query,ceo_lastname
11.51967142149806,attn:27-20,-3.21951537206769,20,859257_1993.txt_ceo_lastname_146,27,14.73918679356575,-9.076157083250048e-07,1,attn:27-20,attn,['attn:27-20'],4,-3.2195287495851517,query,ceo_lastname
11.51967142149806,attn:29-11,-3.21951537206769,11,859257_1993.txt_ceo_lastname_146,29,14.73918679356575,4.9285731863930916e-08,1,attn:29-11,attn,['attn:29-11'],4,-3.2195146456360817,query,ceo_lastname
11.51967142149806,attn:30-14,-3.21951537206769,14,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,5.358243669309412e-08,1,attn:30-14,attn,['attn:30-14'],4,-3.2195145823061466,query,ceo_lastname
11.51967142149806,attn:27-5,-3.21951537206769,5,859257_1993.txt_ceo_lastname_146,27,14.73918679356575,1.2182421927392155e-07,1,attn:27-5,attn,['attn:27-5'],4,-3.219513576477766,query,ceo_lastname
11.51967142149806,attn:31-1,-3.21951537206769,1,859257_1993.txt_ceo_lastname_146,31,14.73918679356575,0.0,1,attn:31-1,attn,['attn:31-1'],4,-3.21951537206769,query,ceo_lastname
11.51967142149806,attn:26-3,-3.21951537206769,3,859257_1993.txt_ceo_lastname_146,26,14.73918679356575,-9.025607614671657e-07,1,attn:26-3,attn,['attn:26-3'],4,-3.2195286750793457,query,ceo_lastname
11.51967142149806,mlp:31,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,31,14.73918679356575,0.0,1,mlp:31,mlp,['mlp:31'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,mlp:30,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.0,1,mlp:30,mlp,['mlp:30'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:24-27,-3.21951537206769,27,859257_1993.txt_ceo_lastname_146,24,14.73918679356575,0.0,1,attn:24-27,attn,['attn:24-27'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:30-27,-3.21951537206769,27,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.0,1,attn:30-27,attn,['attn:30-27'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,mlp:28,-3.21951537206769,,859257_1993.txt_ceo_lastname_146,28,14.73918679356575,0.0,1,mlp:28,mlp,['mlp:28'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:30-26,-3.21951537206769,26,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.0,1,attn:30-26,attn,['attn:30-26'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:27-20,-3.21951537206769,20,859257_1993.txt_ceo_lastname_146,27,14.73918679356575,0.0,1,attn:27-20,attn,['attn:27-20'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:29-11,-3.21951537206769,11,859257_1993.txt_ceo_lastname_146,29,14.73918679356575,0.0,1,attn:29-11,attn,['attn:29-11'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:30-14,-3.21951537206769,14,859257_1993.txt_ceo_lastname_146,30,14.73918679356575,0.0,1,attn:30-14,attn,['attn:30-14'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:27-5,-3.21951537206769,5,859257_1993.txt_ceo_lastname_146,27,14.73918679356575,0.0,1,attn:27-5,attn,['attn:27-5'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:31-1,-3.21951537206769,1,859257_1993.txt_ceo_lastname_146,31,14.73918679356575,0.0,1,attn:31-1,attn,['attn:31-1'],4,-3.21951537206769,random_prompt,ceo_lastname
11.51967142149806,attn:26-3,-3.21951537206769,3,859257_1993.txt_ceo_lastname_146,26,14.73918679356575,0.0,1,attn:26-3,attn,['attn:26-3'],4,-3.21951537206769,random_prompt,ceo_lastname
12.006451725959778,mlp:31,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,31,25.91328489780426,0.2866223985347369,1,mlp:31,mlp,['mlp:31'],5,-6.479505300521851,answer,ceo_lastname
12.006451725959778,mlp:30,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,0.19588529000727858,1,mlp:30,mlp,['mlp:30'],5,-8.830801844596863,answer,ceo_lastname
12.006451725959778,attn:24-27,-13.906833171844482,27,52485_1993.txt_ceo_lastname_222,24,25.91328489780426,0.10323033749539376,1,attn:24-27,attn,['attn:24-27'],5,-11.231796026229858,answer,ceo_lastname
12.006451725959778,attn:30-27,-13.906833171844482,27,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,0.10878033308392109,1,attn:30-27,attn,['attn:30-27'],5,-11.087977409362793,answer,ceo_lastname
12.006451725959778,mlp:28,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,28,25.91328489780426,0.09060462863793363,1,mlp:28,mlp,['mlp:28'],5,-11.558969616889954,answer,ceo_lastname
12.006451725959778,attn:30-26,-13.906833171844482,26,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,0.05601077953319024,1,attn:30-26,attn,['attn:30-26'],5,-12.45540988445282,answer,ceo_lastname
12.006451725959778,attn:27-20,-13.906833171844482,20,52485_1993.txt_ceo_lastname_222,27,25.91328489780426,0.14679271353615134,1,attn:27-20,attn,['attn:27-20'],5,-10.102951765060425,answer,ceo_lastname
12.006451725959778,attn:29-11,-13.906833171844482,11,52485_1993.txt_ceo_lastname_222,29,25.91328489780426,0.017614649951701977,1,attn:29-11,attn,['attn:29-11'],5,-13.450379729270935,answer,ceo_lastname
12.006451725959778,attn:30-14,-13.906833171844482,14,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,0.0705571983717146,1,attn:30-14,attn,['attn:30-14'],5,-12.078464388847351,answer,ceo_lastname
12.006451725959778,attn:27-5,-13.906833171844482,5,52485_1993.txt_ceo_lastname_222,27,25.91328489780426,0.005691887723831865,1,attn:27-5,attn,['attn:27-5'],5,-13.759337663650513,answer,ceo_lastname
12.006451725959778,attn:31-1,-13.906833171844482,1,52485_1993.txt_ceo_lastname_222,31,25.91328489780426,0.06333805186174106,1,attn:31-1,attn,['attn:31-1'],5,-12.265536189079285,answer,ceo_lastname
12.006451725959778,attn:26-3,-13.906833171844482,3,52485_1993.txt_ceo_lastname_222,26,25.91328489780426,0.020659571265580275,1,attn:26-3,attn,['attn:26-3'],5,-13.37147581577301,answer,ceo_lastname
12.006451725959778,mlp:31,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,31,25.91328489780426,0.0,1,mlp:31,mlp,['mlp:31'],5,-13.906833171844482,query,ceo_lastname
12.006451725959778,mlp:30,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,8.365673973910754e-06,1,mlp:30,mlp,['mlp:30'],5,-13.906616389751434,query,ceo_lastname
12.006451725959778,attn:24-27,-13.906833171844482,27,52485_1993.txt_ceo_lastname_222,24,25.91328489780426,-3.859434798137161e-05,1,attn:24-27,attn,['attn:24-27'],5,-13.907833278179169,query,ceo_lastname
12.006451725959778,attn:30-27,-13.906833171844482,27,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,1.4109168038484621e-05,1,attn:30-27,attn,['attn:30-27'],5,-13.90646755695343,query,ceo_lastname
12.006451725959778,mlp:28,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,28,25.91328489780426,1.766981233642629e-05,1,mlp:28,mlp,['mlp:28'],5,-13.906375288963318,query,ceo_lastname
12.006451725959778,attn:30-26,-13.906833171844482,26,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,1.8470267256118603e-06,1,attn:30-26,attn,['attn:30-26'],5,-13.906785309314728,query,ceo_lastname
12.006451725959778,attn:27-20,-13.906833171844482,20,52485_1993.txt_ceo_lastname_222,27,25.91328489780426,0.000961877695005781,1,attn:27-20,attn,['attn:27-20'],5,-13.881907761096954,query,ceo_lastname
12.006451725959778,attn:29-11,-13.906833171844482,11,52485_1993.txt_ceo_lastname_222,29,25.91328489780426,2.8186133867556333e-05,1,attn:29-11,attn,['attn:29-11'],5,-13.906102776527405,query,ceo_lastname
12.006451725959778,attn:30-14,-13.906833171844482,14,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,3.864265129549097e-06,1,attn:30-14,attn,['attn:30-14'],5,-13.90673303604126,query,ceo_lastname
12.006451725959778,attn:27-5,-13.906833171844482,5,52485_1993.txt_ceo_lastname_222,27,25.91328489780426,-1.881529092839977e-05,1,attn:27-5,attn,['attn:27-5'],5,-13.907320737838745,query,ceo_lastname
12.006451725959778,attn:31-1,-13.906833171844482,1,52485_1993.txt_ceo_lastname_222,31,25.91328489780426,0.0,1,attn:31-1,attn,['attn:31-1'],5,-13.906833171844482,query,ceo_lastname
12.006451725959778,attn:26-3,-13.906833171844482,3,52485_1993.txt_ceo_lastname_222,26,25.91328489780426,6.229747426708795e-05,1,attn:26-3,attn,['attn:26-3'],5,-13.905218839645386,query,ceo_lastname
12.006451725959778,mlp:31,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,31,25.91328489780426,0.0,1,mlp:31,mlp,['mlp:31'],5,-13.906833171844482,random_prompt,ceo_lastname
12.006451725959778,mlp:30,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,1.409996740722379e-05,1,mlp:30,mlp,['mlp:30'],5,-13.90646779537201,random_prompt,ceo_lastname
12.006451725959778,attn:24-27,-13.906833171844482,27,52485_1993.txt_ceo_lastname_222,24,25.91328489780426,0.00010466178090758514,1,attn:24-27,attn,['attn:24-27'],5,-13.904121041297913,random_prompt,ceo_lastname
12.006451725959778,attn:30-27,-13.906833171844482,27,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,0.0,1,attn:30-27,attn,['attn:30-27'],5,-13.906833171844482,random_prompt,ceo_lastname
12.006451725959778,mlp:28,-13.906833171844482,,52485_1993.txt_ceo_lastname_222,28,25.91328489780426,4.159605393021779e-05,1,mlp:28,mlp,['mlp:28'],5,-13.905755281448364,random_prompt,ceo_lastname
12.006451725959778,attn:30-26,-13.906833171844482,26,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,1.4102267565038998e-05,1,attn:30-26,attn,['attn:30-26'],5,-13.906467735767365,random_prompt,ceo_lastname
12.006451725959778,attn:27-20,-13.906833171844482,20,52485_1993.txt_ceo_lastname_222,27,25.91328489780426,6.7390023669958e-05,1,attn:27-20,attn,['attn:27-20'],5,-13.905086874961853,random_prompt,ceo_lastname
12.006451725959778,attn:29-11,-13.906833171844482,11,52485_1993.txt_ceo_lastname_222,29,25.91328489780426,3.260703718838572e-05,1,attn:29-11,attn,['attn:29-11'],5,-13.905988216400146,random_prompt,ceo_lastname
12.006451725959778,attn:30-14,-13.906833171844482,14,52485_1993.txt_ceo_lastname_222,30,25.91328489780426,1.1017755934845343e-05,1,attn:30-14,attn,['attn:30-14'],5,-13.906547665596008,random_prompt,ceo_lastname
12.006451725959778,attn:27-5,-13.906833171844482,5,52485_1993.txt_ceo_lastname_222,27,25.91328489780426,4.5807642889863256e-05,1,attn:27-5,attn,['attn:27-5'],5,-13.90564614534378,random_prompt,ceo_lastname
12.006451725959778,attn:31-1,-13.906833171844482,1,52485_1993.txt_ceo_lastname_222,31,25.91328489780426,0.0,1,attn:31-1,attn,['attn:31-1'],5,-13.906833171844482,random_prompt,ceo_lastname
12.006451725959778,attn:26-3,-13.906833171844482,3,52485_1993.txt_ceo_lastname_222,26,25.91328489780426,5.372018577417808e-05,1,attn:26-3,attn,['attn:26-3'],5,-13.905441105365753,random_prompt,ceo_lastname
13.671875440981239,mlp:31,0.375,,55387_1993.txt_ceo_lastname_11,31,13.296875440981239,0.18448883446659078,1,mlp:31,mlp,['mlp:31'],6,2.828125052154064,answer,ceo_lastname
13.671875440981239,mlp:30,0.375,,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,-0.2773207971470198,1,mlp:30,mlp,['mlp:30'],6,-3.3125000968575478,answer,ceo_lastname
13.671875440981239,attn:24-27,0.375,27,55387_1993.txt_ceo_lastname_11,24,13.296875440981239,0.061104580817224065,1,attn:24-27,attn,['attn:24-27'],6,1.1875,answer,ceo_lastname
13.671875440981239,attn:30-27,0.375,27,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.018801413964828123,1,attn:30-27,attn,['attn:30-27'],6,0.6250000596046448,answer,ceo_lastname
13.671875440981239,mlp:28,0.375,,55387_1993.txt_ceo_lastname_11,28,13.296875440981239,0.02350175961147582,1,mlp:28,mlp,['mlp:28'],6,0.6874999701976776,answer,ceo_lastname
13.671875440981239,attn:30-26,0.375,26,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.00822561664847247,1,attn:30-26,attn,['attn:30-26'],6,0.484375,answer,ceo_lastname
13.671875440981239,attn:27-20,0.375,20,55387_1993.txt_ceo_lastname_11,27,13.296875440981239,0.0434782594276402,1,attn:27-20,attn,['attn:27-20'],6,0.953125,answer,ceo_lastname
13.671875440981239,attn:29-11,0.375,11,55387_1993.txt_ceo_lastname_11,29,13.296875440981239,0.027027021648089927,1,attn:29-11,attn,['attn:29-11'],6,0.7343749403953552,answer,ceo_lastname
13.671875440981239,attn:30-14,0.375,14,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-14,attn,['attn:30-14'],6,0.375,answer,ceo_lastname
13.671875440981239,attn:27-5,0.375,5,55387_1993.txt_ceo_lastname_11,27,13.296875440981239,0.0,1,attn:27-5,attn,['attn:27-5'],6,0.375,answer,ceo_lastname
13.671875440981239,attn:31-1,0.375,1,55387_1993.txt_ceo_lastname_11,31,13.296875440981239,0.021151581184895303,1,attn:31-1,attn,['attn:31-1'],6,0.6562499403953552,answer,ceo_lastname
13.671875440981239,attn:26-3,0.375,3,55387_1993.txt_ceo_lastname_11,26,13.296875440981239,0.03642773087180665,1,attn:26-3,attn,['attn:26-3'],6,0.859375,answer,ceo_lastname
13.671875440981239,mlp:31,0.375,,55387_1993.txt_ceo_lastname_11,31,13.296875440981239,0.0,1,mlp:31,mlp,['mlp:31'],6,0.375,query,ceo_lastname
13.671875440981239,mlp:30,0.375,,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,mlp:30,mlp,['mlp:30'],6,0.375,query,ceo_lastname
13.671875440981239,attn:24-27,0.375,27,55387_1993.txt_ceo_lastname_11,24,13.296875440981239,0.0,1,attn:24-27,attn,['attn:24-27'],6,0.375,query,ceo_lastname
13.671875440981239,attn:30-27,0.375,27,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-27,attn,['attn:30-27'],6,0.375,query,ceo_lastname
13.671875440981239,mlp:28,0.375,,55387_1993.txt_ceo_lastname_11,28,13.296875440981239,0.0,1,mlp:28,mlp,['mlp:28'],6,0.375,query,ceo_lastname
13.671875440981239,attn:30-26,0.375,26,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-26,attn,['attn:30-26'],6,0.375,query,ceo_lastname
13.671875440981239,attn:27-20,0.375,20,55387_1993.txt_ceo_lastname_11,27,13.296875440981239,0.0,1,attn:27-20,attn,['attn:27-20'],6,0.375,query,ceo_lastname
13.671875440981239,attn:29-11,0.375,11,55387_1993.txt_ceo_lastname_11,29,13.296875440981239,0.0,1,attn:29-11,attn,['attn:29-11'],6,0.375,query,ceo_lastname
13.671875440981239,attn:30-14,0.375,14,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-14,attn,['attn:30-14'],6,0.375,query,ceo_lastname
13.671875440981239,attn:27-5,0.375,5,55387_1993.txt_ceo_lastname_11,27,13.296875440981239,0.0,1,attn:27-5,attn,['attn:27-5'],6,0.375,query,ceo_lastname
13.671875440981239,attn:31-1,0.375,1,55387_1993.txt_ceo_lastname_11,31,13.296875440981239,0.0,1,attn:31-1,attn,['attn:31-1'],6,0.375,query,ceo_lastname
13.671875440981239,attn:26-3,0.375,3,55387_1993.txt_ceo_lastname_11,26,13.296875440981239,0.0011750880926389242,1,attn:26-3,attn,['attn:26-3'],6,0.390625,query,ceo_lastname
13.671875440981239,mlp:31,0.375,,55387_1993.txt_ceo_lastname_11,31,13.296875440981239,0.0,1,mlp:31,mlp,['mlp:31'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,mlp:30,0.375,,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,mlp:30,mlp,['mlp:30'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:24-27,0.375,27,55387_1993.txt_ceo_lastname_11,24,13.296875440981239,0.0,1,attn:24-27,attn,['attn:24-27'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:30-27,0.375,27,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-27,attn,['attn:30-27'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,mlp:28,0.375,,55387_1993.txt_ceo_lastname_11,28,13.296875440981239,0.0,1,mlp:28,mlp,['mlp:28'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:30-26,0.375,26,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-26,attn,['attn:30-26'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:27-20,0.375,20,55387_1993.txt_ceo_lastname_11,27,13.296875440981239,0.0,1,attn:27-20,attn,['attn:27-20'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:29-11,0.375,11,55387_1993.txt_ceo_lastname_11,29,13.296875440981239,0.0,1,attn:29-11,attn,['attn:29-11'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:30-14,0.375,14,55387_1993.txt_ceo_lastname_11,30,13.296875440981239,0.0,1,attn:30-14,attn,['attn:30-14'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:27-5,0.375,5,55387_1993.txt_ceo_lastname_11,27,13.296875440981239,0.0,1,attn:27-5,attn,['attn:27-5'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:31-1,0.375,1,55387_1993.txt_ceo_lastname_11,31,13.296875440981239,0.0,1,attn:31-1,attn,['attn:31-1'],6,0.375,random_prompt,ceo_lastname
13.671875440981239,attn:26-3,0.375,3,55387_1993.txt_ceo_lastname_11,26,13.296875440981239,0.0,1,attn:26-3,attn,['attn:26-3'],6,0.375,random_prompt,ceo_lastname
14.750000327359885,mlp:31,2.2812499701976776,,277509_1993.txt_ceo_lastname_228,31,12.468750357162207,0.25187971294704015,1,mlp:31,mlp,['mlp:31'],7,5.4218752309679985,answer,ceo_lastname
14.750000327359885,mlp:30,2.2812499701976776,,277509_1993.txt_ceo_lastname_228,30,12.468750357162207,0.060150380789810026,1,mlp:30,mlp,['mlp:30'],7,3.031250052154064,answer,ceo_lastname
14.750000327359885,attn:24-27,2.2812499701976776,27,277509_1993.txt_ceo_lastname_228,24,12.468750357162207,0.010025068942420917,1,attn:24-27,attn,['attn:24-27'],7,2.406250052154064,answer,ceo_lastname
14.750000327359885,attn:30-27,2.2812499701976776,27,277509_1993.txt_ceo_lastname_228,30,12.468750357162207,0.03258145807866546,1,attn:30-27,attn,['attn:30-27'],7,2.687500037252903,answer,ceo_lastname
14.750000327359885,mlp:28,2.2812499701976776,,277509_1993.txt_ceo_lastname_228,28,12.468750357162207,0.012531325571686153,1,mlp:28,mlp,['mlp:28'],7,2.4374999403953552,answer,ceo_lastname
14.750000327359885,attn:30-26,2.2812499701976776,26,277509_1993.txt_ceo_lastname_228,30,12.468750357162207,0.021303254547438966,1,attn:30-26,attn,['attn:30-26'],7,2.5468749329447746,answer,ceo_lastname
14.750000327359885,attn:27-20,2.2812499701976776,20,277509_1993.txt_ceo_lastname_228,27,12.468750357162207,0.10025061712183513,1,attn:27-20,attn,['attn:27-20'],7,3.531249888241291,answer,ceo_lastname
14.750000327359885,attn:29-11,2.2812499701976776,11,277509_1993.txt_ceo_lastname_228,29,12.468750357162207,0.06516290540160584,1,attn:29-11,attn,['attn:29-11'],7,3.0937499701976776,answer,ceo_lastname
14.750000327359885,attn:30-14,2.2812499701976776,14,277509_1993.txt_ceo_lastname_228,30,12.468750357162207,0.012531321388904183,1,attn:30-14,attn,['attn:30-14'],7,2.437499888241291,answer,ceo_lastname
14.750000327359885,attn:27-5,2.2812499701976776,5,277509_1993.txt_ceo_lastname_228,27,12.468750357162207,0.010025071332582043,1,attn:27-5,attn,['attn:27-5'],7,2.4062500819563866,answer,ceo_lastname
14.750000327359885,attn:31-1,2.2812499701976776,1,277509_1993.txt_ceo_lastname_228,31,12.468750357162207,0.015037594749297296,1,attn:31-1,attn,['attn:31-1'],7,2.468749985098839,answer,ceo_lastname
14.750000327359885,attn:26-3,2.2812499701976776,3,277509_1993.txt_ceo_lastname_228,26,12.468750357162207,0.006265667566165327,1,attn:26-3,attn,['attn:26-3'],7,2.359375014901161,answer,ceo_lastname
14.750000327359885,mlp:31,2.2812499701976776,,277509_1993.txt_ceo_lastname_228,31,12.468750357162207,0.0,1,mlp:31,mlp,['mlp:31'],7,2.2812499701976776,query,ceo_lastname
14.750000327359885,mlp:30,2.2812499701976776,,277509_1993.txt_ceo_lastname_228,30,12.468750357162207,-5.975402813838614e-09,1,mlp:30,mlp,['mlp:30'],7,2.2812498956918716,query,ceo_lastname
14.750000327359885,attn:24-27,2.2812499701976776,27,277509_1993.txt_ceo_lastname_228,24,12.468750357162207,8.963104220757921e-09,1,attn:24-27,attn,['attn:24-27'],7,2.2812500819563866,query,ceo_lastname
